lat,lon,OBJECTID,GEOBASID,DOWNTOWN,COMPKEY,STNAME,OID_,NAME,YEAR,SEGKEY,AAWDT,INPUT_STUD,HPMS,FLOW_COUNT,Shape_Length
47.60567227100006, -122.32849229699997,235,96200020,R,490079,SENECA ST OFF RAMP,157,"I5 SENECA OF, S/O 6TH AVE",2007,490079,12400,0,,Y,1443.049303
47.60526634200005, -122.32780083999995,239,75600010,R,490102,CHERRY ST ON RAMP NB,254,"I5 CHERRY ON, N/O CHERRY ST",2007,490102,12400,0,,Y,1466.019384
47.57981113900007, -122.33420081399998,156,164200065,N,20628,S LANDER ST,62,"S LANDER ST, W/O 6TH AVE S",2007,20628,12305,0,,Y,3159.940724
47.60352527100008, -122.32631488099997,230,76600010,R,490103,JAMES ST OFF RAMP,20,"I5 JAMES OF, S/O JAMES ST",2007,490103,12300,0,,Y,434.6483362
47.50635283200006, -122.25453661599994,68,94250590,N,12545,RENTON AVE S,60,"RENTON AVE S, SE/O S BANGOR ST",2007,12545,12100,0,,Y,2893.122569
47.603268557000035, -122.33493456499997,98,300040,Y,1188,1ST AVE S,142,"1ST AVE S, N/O S KING ST",2007,1188,12100,0,,Y,4019.329156
47.67602257000004, -122.35435321799997,146,71050490,N,10746,GREENWOOD AVE N,253,"GREENWOOD AVE N, S/O N 80TH ST",2007,10746,12100,0,,Y,4085.063722
47.62458297400008, -122.35670922099996,101,93150200,N,12312,QUEEN ANNE AVE N,131,"QUEEN ANNE AVE N, S/O CROCKETT ST",2007,12312,11952,0,,Y,5505.296913
47.656021268000075, -122.31784149899994,132,94850100,N,12601,ROOSEVELT WAY NE,61,"ROOSEVELT WAY NE, N/O NE 50TH ST",2007,12601,11900,0,,Y,9323.473715
47.67577422100004, -122.30065154799996,164,134650300,N,17278,NE 65TH ST,162,"NE 65TH ST, E/O 25TH AVE NE",2007,17278,11900,0,,Y,2556.737168
47.66501938000005, -122.35395996399996,70,91150330,N,12159,PHINNEY AVE N,29,"PHINNEY AVE N, S/O N 65TH ST",2007,12159,11800,0,,Y,4076.163762
47.646888415000035, -122.35136120299995,202,88150040,N,11970,NICKERSON ST,130,"NICKERSON ST, NW/O FLORENTIA ST",2007,11970,11800,0,,Y,7124.118265
47.58119534200006, -122.38654575599998,61,57900200,N,9548,CALIFORNIA AVE SW,249,"CALIFORNIA AVE SW, S/O SW CHARLESTOWN ST",2007,9548,11600,0,,Y,7978.442175
47.528519095000036, -122.39273438499998,111,67700450,N,10420,FAUNTLEROY WAY SW,50,"FAUNTLEROY WAY SW, N/O SW BARTON ST",2007,10420,11600,0,,Y,8903.757975
47.61445724200007, -122.32982243199996,24,114800070,Y,14633,E PINE ST,16,"E PINE ST, W/O BROADWAY",2007,14633,11500,0,,Y,2305.035245
47.613465820000044, -122.32891310199994,37,114650070,Y,14599,E PIKE ST,48,"E PIKE ST, W/O BROADWAY",2007,14599,11500,0,,Y,2072.732072
47.68292620300008, -122.26369135099998,71,129750300,N,16504,NE 125TH ST,57,"NE 125TH ST, E/O 35TH AVE NE",2007,16504,11400,0,,Y,17299.62173
47.54698097800008, -122.30793669799999,47,160500030,N,20110,S GRAHAM ST,224,"S GRAHAM ST, E/O SWIFT AVE S",2007,20110,11300,0,,Y,5650.695612
47.64958972900007, -122.34974744899995,212,139500020,N,18039,NE PACIFIC ST,90,"NE PACIFIC ST, NE/O 2ND AVE NE",2007,18039,11300,0,,Y,7934.108289
47.68155393100005, -122.31745695999996,29,94850310,N,12623,ROOSEVELT WAY NE,30,"ROOSEVELT WAY NE, N/O NE 73RD ST",2007,12623,11100,0,,Y,597.6449617
47.61117277100004, -122.34477198499997,45,104200130,Y,13507,WESTERN AVE,68,"WESTERN AVE, NW/O LENORA ST",2007,13507,11100,0,,Y,4123.168215
47.661261953000064, -122.31199330999999,127,5550170,N,2047,15TH AVE NE,236,"15TH AVE NE, S/O NE 65TH ST",2007,2047,11100,0,,Y,5297.112577
47.580593220000026, -122.31341202099998,253,53900160,N,9125,BEACON AVE S,248,"BEACON AVE S, N/O S SPOKANE ST",2007,9125,11100,0,,Y,3460.735777
47.66867869200007, -122.38757648699999,187,14850180,N,3605,24TH AVE NW,239,"24TH AVE NW, S/O NW 80TH ST",2007,3605,10900,0,,Y,7987.373205
47.599210087000074, -122.31413725499999,209,162850240,N,20501,S JACKSON ST,32,"S JACKSON ST, W/O 23RD AVE S",2007,20501,10800,0,,Y,5318.568016
47.56409503800006, -122.28818594699999,129,160200190,N,20097,S GENESEE ST,31,"S GENESEE ST, E/O 38TH AVE S",2007,20097,10600,0,,Y,4316.749127
47.65043101700007, -122.34983490399998,166,68700160,N,10498,FREMONT AVE N,100,"FREMONT AVE N, S/O N 46TH ST",2007,10498,10600,0,,Y,5330.665029
47.601842788000056, -122.33759941899996,245,59920010,N,534681,COLMAN DOCK,0,"YESLER WAY, W/O ALASKAN WAY (COLMAN DOC ACCESS RD)",2007,534681,10500,0,,Y,260.4271257
47.61288935500005, -122.31673335399995,215,116500250,N,14903,E UNION ST,213,"E UNION ST, W/O 26TH AVE",2007,14903,10300,0,,Y,5065.06885
47.605155453000066, -122.33924210299995,39,96200010,Y,12786,SENECA ST OFF RP,193,"SENECA ST OFF RP NE/O ALASKAN WY VI NB",2007,12786,10100,0,,Y,568.3093332
47.65601781700008, -122.31784158799996,223,2300050,N,1408,11TH AVE NE,175,"11TH AVE NE, S/O NE 45TH ST",2007,1408,10100,0,,Y,7370.165105
47.54394489200007, -122.31893008499998,179,65750060,N,10230,ELLIS AVE S,121,"ELLIS AVE S, S/O S WARSAW ST",2007,10230,9900,0,,Y,6690.908494
47.611576067000044, -122.33110191299994,237,78100010,R,489864,UNION ST OFF RAMP,21,"I5 UNION OFF, N/O CONVENTION PL",2007,489864,9800,0,,Y,309.0495847
47.61348159700003, -122.32993940999995,233,77250010,R,489829,OLIVE WAY OFF RAMP,155,"I5 OLIVE OF, S/O OLIVE WY",2007,489829,9700,0,,Y,1120.935702
47.57156290100005, -122.34420594899996,244,181760010,N,22804,SW SPOKANE BR,197,"SW SPOKANE BR, W/O SW SPOKANE E ST",2007,22804,9700,0,,Y,3997.421838
47.50820078700008, -122.37087513199998,130,172350300,N,21625,SW 106TH ST,94,"SW 106TH ST, W/O SEOLA BEACH DR SW",2007,21625,9600,0,,Y,3274.91711
47.60236019700005, -122.33670251499996,97,60150010,Y,9738,COLUMBIA ST ON RP,250,"COLUMBIA ST ON RP NE/O ALASKAN WY VI SB",2007,9738,9500,0,,Y,664.2846493
47.53895778300006, -122.29608148499995,222,167350150,N,21055,S OTHELLO ST,33,"S OTHELLO ST, E/O 43RD AVE S",2007,21055,9400,0,,Y,6539.66786
47.601695164000034, -122.31782315499999,221,116900140,N,14946,E YESLER WAY,17,"E YESLER WAY, W/O 23RD AVE",2007,14946,9300,0,,Y,6243.18843
47.708560987000055, -122.31785220999996,46,91650050,N,12231,PINEHURST WAY NE,165,"PINEHURST WAY NE, NE/O NE 115TH ST",2007,12231,9200,0,,Y,2635.264938
47.68678736500004, -122.32295135999999,126,136400060,N,17610,NE 80TH ST,163,"NE 80TH ST, E/O 5TH AVE NE",2007,17610,9100,0,,Y,1329.873409
47.61993670700008, -122.31692834299997,216,3250020,N,1551,12TH AVE E,176,"12TH AVE E, N/O E JOHN ST",2007,1551,9100,0,,Y,2417.378095
47.54750295400004, -122.32143892899995,44,61150170,N,9833,CORSON AVE S,118,"CORSON AVE S, S/O S MICHIGAN ST",2007,9833,9000,0,,Y,2609.228439
47.71960135900008, -122.35553853899995,72,118500080,N,519931,N 125TH ST,84,"N 125TH ST, W/O AURORA AVE N",2007,519931,9000,0,,Y,2609.623032
47.52280971300007, -122.34672690899998,184,174000250,N,21848,SW BARTON ST,171,"SW BARTON ST, W/O 30TH AVE SW",2007,21848,9000,0,,Y,7676.73223
47.67578344000003, -122.31192972099996,78,5550250,N,2054,15TH AVE NE,177,"15TH AVE NE, S/O NE 75TH ST",2007,2054,8900,0,,Y,2680.065643
47.626828156000045, -122.32021962799996,57,108300040,N,13812,E ALOHA ST,183,"E ALOHA ST, E/O 10TH AVE E",2007,13812,8800,0,,Y,869.8809548
47.67581492800008, -122.31565804699994,183,3300260,N,1589,12TH AVE NE,141,"12TH AVE NE, S/O NE 75TH ST",2007,1589,8800,0,,Y,2640.883275
47.611629135000044, -122.33959191399998,25,20800160,Y,4388,3RD AVE,73,"3RD AVE, NW/O LENORA ST",2007,4388,8700,0,,Y,3855.520728
47.55344267500004, -122.31347288199999,197,99400050,N,13038,SWIFT AVE S,226,"SWIFT AVE S, NW/O S ALBRO PL",2007,13038,8700,0,,Y,6228.432929
47.61369492600005, -122.32985272899998,229,78150010,R,489863,UNIVERSITY ST ON RAMP,186,"I5 UNIVERSITY ON, N/O 6TH AVE",2007,489863,8700,0,,Y,1876.972401
47.613130126000044, -122.33628183799999,117,44350170,Y,7890,6TH AVE,207,"6TH AVE, NW/O LENORA ST",2007,7890,8600,0,,Y,2945.325843
47.654938093000055, -122.36083128799999,16,20950400,N,4471,3RD AVE NW,147,"3RD AVE NW, S/O NW 80TH ST",2007,4471,8500,0,,Y,11692.61263
47.68687813100007, -122.37679291699999,188,148000130,N,18898,NW 80TH ST,221,"NW 80TH ST, W/O 15TH AVE NW",2007,18898,8500,0,,Y,5301.029812
47.601716156000066, -122.33026479299997,75,20800110,Y,4383,3RD AVE,108,"3RD AVE, SE/O PIKE ST",2007,4383,8400,0,,Y,4292.235216
47.686939153000026, -122.36064997699998,90,20950790,N,4513,3RD AVE NW,107,"3RD AVE NW, S/O NW 145TH ST",2007,4513,8300,0,,Y,17217.7989
47.60805877800004, -122.316779914,173,109100160,N,13894,E CHERRY ST,47,"E CHERRY ST, W/O 26TH AVE",2007,13894,8300,0,,Y,5063.265338
47.67606025300006, -122.34830501899995,4,123450090,N,15794,N 65TH ST,127,"N 65TH ST, W/O LINDEN AVE N",2007,15794,8200,0,,Y,12341.35854
47.60168875700003, -122.31416192599994,80,4450010,N,1840,14TH AVE,235,"14TH AVE, N/O E YESLER WAY",2007,1840,8100,0,,Y,2319.757285
47.683045873000026, -122.31207927199995,73,5550500,N,2078,15TH AVE NE,237,"15TH AVE NE, S/O NE NORTHGATE WAY",2007,2078,8000,0,,Y,11465.33234
47.607996624000066, -122.29625430699997,218,82920010,N,11495,M L KING JR WAY E,81,"M L KING JR WAY E, S/O E JOHN ST",2007,11495,7900,0,,Y,5599.146542
47.58610376900003, -122.33419784499995,86,161950010,N,20314,S HOLGATE BR,168,"S HOLGATE BR, E/O S HOLGATE ST",2007,20314,7600,0,,Y,6227.137208
47.60172225500003, -122.33554940699997,93,104200090,Y,13503,WESTERN AVE,36,"WESTERN AVE, NW/O UNION ST",2007,13503,7600,0,,Y,4200.079325
47.55208187900007, -122.31975399299995,49,164950115,N,20699,S LUCILE ST,264,"S LUCILE ST, W/O 12TH AVE S",2007,20699,7500,0,,Y,2022.602926
47.63231571700004, -122.39187886999997,148,10750020,N,3090,20TH AVE W,143,"20TH AVE W, S/O W DRAVUS ST",2007,3090,7500,0,,Y,9516.656238
47.535405816000036, -122.28064276199996,1,94250370,N,12522,RENTON AVE S,135,"RENTON AVE S, N/O S CLOVERDALE ST",2007,12522,7200,0,,Y,4614.870959
47.52331233900003, -122.27640325399994,9,94250400,N,12525,RENTON AVE S,223,"RENTON AVE S, SE/O S HENDERSON ST",2007,12525,7200,0,,Y,8271.634201
47.610614154000075, -122.33244672399996,116,47050080,Y,8157,7TH AVE,110,"7TH AVE, SE/O PIKE ST",2007,8157,7000,0,,Y,1628.528409
47.571788585000036, -122.37065501499995,250,50950010,N,8782,ALKI AVE SW,209,"ALKI AVE SW, W/O HARBOR AVE SW",2007,8782,6900,0,,Y,19121.98729
47.52330726800005, -122.26998603899995,211,161550180,N,20241,S HENDERSON ST,167,"S HENDERSON ST, E/O RENTON AVE S",2007,20241,6800,0,,Y,2223.589999
47.52014716100007, -122.26971899099999,77,40250440,N,7537,51ST AVE S,74,"51ST AVE S, S/O S BANGOR ST",2007,7537,6600,0,,Y,9968.370222
47.52317298100007, -122.39298987199999,224,174000400,N,21861,FAUNTLEROY FERRY DOCK,95,"SW BARTON ST, SW/O FAUNTLEROY WAY SW",2007,21861,6600,0,,Y,304.6795938
47.55339933000005, -122.32955138399996,139,164950060,N,20693,S LUCILE ST,263,"S LUCILE ST, E/O 4TH AVE S",2007,20693,6500,0,,Y,2110.636599
47.71764180000008, -122.29620135799996,17,21550520,N,4641,30TH AVE NE,204,"30TH AVE NE, S/O NE 145TH ST",2007,4641,6400,0,,Y,5900.803625
47.52280971300007, -122.34672690899998,88,48100100,N,8477,8TH AVE SW,10,"8TH AVE SW, N/O SW ROXBURY ST",2007,8477,6400,0,,Y,2079.736964
47.544682574000035, -122.37644504299999,54,180000070,N,22592,SW MORGAN ST,139,"SW MORGAN ST, W/O 35TH AVE SW",2007,22592,6300,0,,Y,2660.881329
47.66851165500003, -122.29019267799998,15,133750350,N,17051,NE 55TH ST,190,"NE 55TH ST, E/O 35TH AVE NE",2007,17051,6200,0,,Y,1323.039423
47.72311933700007, -122.32356466599998,85,38950700,N,7340,5TH AVE NE,75,"5TH AVE NE, S/O 145TH ST OFF RP",2007,7340,6000,0,,Y,3988.29715
47.522322333000034, -122.33484135399999,42,87750010,N,11941,MYERS WAY S,52,"MYERS WAY S, S/O OLSON PL SW",2007,11941,5800,0,,Y,2781.790191
47.53369186200007, -122.36042453999994,225,178150150,N,22372,SW HOLDEN ST,194,"SW HOLDEN ST, W/O DELRIDGE WAY SW",2007,22372,5800,0,,Y,4000.47236
47.63955597900008, -122.40100005599999,14,26200100,N,5324,34TH AVE W,72,"34TH AVE W, N/O W BARRETT ST",2007,5324,5600,0,,Y,7204.630762
47.72316551600005, -122.32891834799995,52,200640,N,1113,1ST AVE NE,40,"1ST AVE NE, S/O NE 145TH ST",2007,1113,5300,0,,Y,3986.725292
47.61428794700004, -122.33615476899996,58,47050150,Y,8164,7TH AVE,181,"7TH AVE, NW/O LENORA ST",2007,8164,5100,0,,Y,2363.703233
47.533680428000025, -122.35503244799997,92,6950380,N,2349,16TH AVE SW,178,"16TH AVE SW, N/O SW CAMBRIDGE ST",2007,2349,5100,0,,Y,5953.08094
47.59912512400007, -122.29258593199995,186,22750030,N,4828,31ST AVE S,106,"31ST AVE S, S/O S JACKSON ST",2007,4828,4800,0,,Y,8587.771583
47.72320788800005, -122.33418382699995,252,86200680,N,11752,MERIDIAN AVE N,159,"MERIDIAN AVE N, S/O N 145TH ST",2007,11752,4800,0,,Y,3986.471686
47.66753995500005, -122.39831360899996,60,23850280,N,5001,32ND AVE NW,240,"32ND AVE NW, S/O NW 80TH ST",2007,5001,4500,0,,Y,8343.161944
47.578355919000046, -122.41328134599996,113,53850050,N,9093,BEACH DR SW,247,"BEACH DR SW, SE/O 61ST AVE SW",2007,9093,4300,0,,Y,17358.49676
47.632304341000065, -122.39300801799999,89,19300260,N,4248,28TH AVE W,5,"28TH AVE W, S/O W DRAVUS ST",2007,4248,4200,0,,Y,7612.375385
47.60794452500005, -122.32847075299998,105,47850140,Y,8279,8TH AVE,76,"8TH AVE, SE/O PIKE ST",2007,8279,3900,0,,Y,3919.717368
47.604891251000026, -122.32926248999996,241,75650010,R,490099,CHERRY ST REV RAMP,173,"I5 CHERRY REV RP, E/O CHERRY ST",2007,490099,3900,0,,Y,225.5089483
47.66867869200007, -122.38757648699999,213,95950080,N,12762,SEAVIEW AVE NW,266,"SEAVIEW AVE NW, N/O NW 67TH ST",2007,12762,3300,0,,Y,16932.8699
47.619433736000076, -122.32848587399997,228,75680010,R,489839,PIKE RAMP,156,"I5 PIKE REV RP, N/O PIKE ST",2007,489839,2700,0,,Y,2503.774793
47.52647326400006, -122.32558706499998,66,48050420,N,8469,8TH AVE S,196,"8TH AVE S, N/O CITY LIMITS",2007,8469,1800,0,,Y,3436.615697
